timestamp,is_peak,import_rate,export_rate,baseline_import_kwh,baseline_cost,solar_only_import_kwh,solar_only_export_kwh,solar_only_net_kwh,solar_only_import_cost,solar_only_export_cost,solar_only_net_cost,battery_only_import_kwh,battery_only_import_cost,solar_battery_import_kwh,solar_battery_export_kwh,solar_battery_net_kwh,solar_battery_import_cost,solar_battery_export_cost,solar_battery_net_cost
2025-02-05 16:00:00,True,0.32,0.24,2.547,0.815,2.351,0.0,2.351,0.7523,0.0,0.7523,0.032,0.0102,0.0,0.156,-0.156,0.0,0.0374,-0.0374
2025-02-05 17:00:00,True,0.32,0.24,3.127,1.0006,3.127,0.0,3.127,1.0006,0.0,1.0006,0.017,0.0054,0.018,0.001,0.017,0.0058,0.0002,0.0056
2025-02-05 18:00:00,True,0.32,0.24,3.094,0.9901,3.094,0.0,3.094,0.9901,0.0,0.9901,0.0,0.0,0.009,0.022,-0.013,0.0029,0.0053,-0.0024
2025-02-05 19:00:00,True,0.32,0.24,3.379,1.0813,3.379,0.0,3.379,1.0813,0.0,1.0813,1.531,0.4899,1.553,0.002,1.551,0.497,0.0005,0.4965
2025-02-05 20:00:00,False,0.138,0.06,3.606,0.4976,3.606,0.0,3.606,0.4976,0.0,0.4976,3.606,0.4976,3.606,0.0,3.606,0.4976,0.0,0.4976
2025-02-05 21:00:00,False,0.138,0.06,3.618,0.4993,3.618,0.0,3.618,0.4993,0.0,0.4993,3.618,0.4993,3.618,0.0,3.618,0.4993,0.0,0.4993
2025-02-05 22:00:00,False,0.138,0.06,2.79,0.385,2.79,0.0,2.79,0.385,0.0,0.385,2.79,0.385,4.094,0.0,4.094,0.565,0.0,0.565
2025-02-05 23:00:00,False,0.138,0.06,1.256,0.1733,1.256,0.0,1.256,0.1733,0.0,0.1733,1.256,0.1733,5.664,0.0,5.664,0.7816,0.0,0.7816
2025-02-06 00:00:00,False,0.138,0.06,0.353,0.0487,0.353,0.0,0.353,0.0487,0.0,0.0487,12.232,1.688,4.789,0.0,4.789,0.6609,0.0,0.6609
2025-02-06 01:00:00,False,0.138,0.06,0.887,0.1224,0.887,0.0,0.887,0.1224,0.0,0.1224,0.887,0.1224,5.351,0.0,5.351,0.7384,0.0,0.7384
2025-02-06 02:00:00,False,0.138,0.06,1.11,0.1532,1.11,0.0,1.11,0.1532,0.0,0.1532,1.11,0.1532,5.588,0.0,5.588,0.7711,0.0,0.7711
2025-02-06 03:00:00,False,0.138,0.06,1.151,0.1588,1.151,0.0,1.151,0.1588,0.0,0.1588,1.151,0.1588,5.413,0.0,5.413,0.747,0.0,0.747
2025-02-06 04:00:00,False,0.138,0.06,2.077,0.2866,2.077,0.0,2.077,0.2866,0.0,0.2866,2.077,0.2866,5.061,0.0,5.061,0.6984,0.0,0.6984
2025-02-06 05:00:00,False,0.138,0.06,2.671,0.3686,2.671,0.0,2.671,0.3686,0.0,0.3686,2.671,0.3686,3.681,0.0,3.681,0.508,0.0,0.508
2025-02-06 06:00:00,False,0.138,0.06,3.403,0.4696,3.403,0.0,3.403,0.4696,0.0,0.4696,3.403,0.4696,3.459,0.0,3.459,0.4773,0.0,0.4773
2025-02-06 07:00:00,False,0.138,0.06,2.936,0.4052,2.918,0.0,2.918,0.4027,0.0,0.4027,2.936,0.4052,3.132,0.0,3.132,0.4322,0.0,0.4322
2025-02-06 08:00:00,False,0.138,0.06,2.498,0.3447,2.307,0.0,2.307,0.3184,0.0,0.3184,2.498,0.3447,2.479,0.0,2.479,0.3421,0.0,0.3421
2025-02-06 09:00:00,False,0.138,0.06,3.178,0.4386,3.088,0.0,3.088,0.4261,0.0,0.4261,3.178,0.4386,3.292,0.0,3.292,0.4543,0.0,0.4543
2025-02-06 10:00:00,False,0.138,0.06,2.973,0.4103,2.908,0.0,2.908,0.4013,0.0,0.4013,2.973,0.4103,3.098,0.0,3.098,0.4275,0.0,0.4275
2025-02-06 11:00:00,False,0.138,0.06,3.1,0.4278,3.02,0.0,3.02,0.4168,0.0,0.4168,3.1,0.4278,3.314,0.0,3.314,0.4573,0.0,0.4573
2025-02-06 12:00:00,False,0.138,0.06,3.911,0.5397,3.759,0.0,3.759,0.5187,0.0,0.5187,3.911,0.5397,3.907,0.0,3.907,0.5392,0.0,0.5392
2025-02-06 13:00:00,False,0.138,0.06,3.355,0.463,2.955,0.0,2.955,0.4078,0.0,0.4078,3.355,0.463,3.139,0.0,3.139,0.4332,0.0,0.4332
2025-02-06 14:00:00,False,0.138,0.06,3.993,0.551,3.718,0.0,3.718,0.5131,0.0,0.5131,3.993,0.551,3.904,0.0,3.904,0.5388,0.0,0.5388
2025-02-06 15:00:00,False,0.138,0.06,2.744,0.3787,2.524,0.0,2.524,0.3483,0.0,0.3483,2.744,0.3787,2.66,0.0,2.66,0.3671,0.0,0.3671
2025-02-06 16:00:00,True,0.32,0.24,2.806,0.8979,2.729,0.0,2.729,0.8733,0.0,0.8733,0.285,0.0912,0.269,0.021,0.248,0.0861,0.005,0.0811
2025-02-06 17:00:00,True,0.32,0.24,3.125,1.0,3.125,0.0,3.125,1.0,0.0,1.0,0.013,0.0042,0.023,0.01,0.013,0.0074,0.0024,0.005
2025-02-06 18:00:00,True,0.32,0.24,2.979,0.9533,2.979,0.0,2.979,0.9533,0.0,0.9533,0.0,0.0,0.006,0.009,-0.003,0.0019,0.0022,-0.0003
2025-02-06 19:00:00,True,0.32,0.24,2.981,0.9539,2.981,0.0,2.981,0.9539,0.0,0.9539,0.948,0.3034,0.972,0.0,0.972,0.311,0.0,0.311
2025-02-06 20:00:00,False,0.138,0.06,4.789,0.6609,4.787,0.0,4.787,0.6606,0.0,0.6606,4.786,0.6605,4.784,0.0,4.784,0.6602,0.0,0.6602
2025-02-06 21:00:00,False,0.138,0.06,7.851,1.0834,7.851,0.0,7.851,1.0834,0.0,1.0834,7.851,1.0834,7.851,0.0,7.851,1.0834,0.0,1.0834
2025-02-06 22:00:00,False,0.138,0.06,2.67,0.3685,2.67,0.0,2.67,0.3685,0.0,0.3685,2.67,0.3685,2.806,0.0,2.806,0.3872,0.0,0.3872
2025-02-06 23:00:00,False,0.138,0.06,1.625,0.2242,1.625,0.0,1.625,0.2242,0.0,0.2242,1.625,0.2242,1.767,0.0,1.767,0.2438,0.0,0.2438
2025-02-07 00:00:00,False,0.138,0.06,2.452,0.3384,2.452,0.0,2.452,0.3384,0.0,0.3384,16.805,2.3191,2.65,0.0,2.65,0.3657,0.0,0.3657
2025-02-07 01:00:00,False,0.138,0.06,2.3,0.3174,2.3,0.0,2.3,0.3174,0.0,0.3174,2.3,0.3174,2.392,0.0,2.392,0.3301,0.0,0.3301
2025-02-07 02:00:00,False,0.138,0.06,2.047,0.2825,2.047,0.0,2.047,0.2825,0.0,0.2825,2.047,0.2825,2.135,0.0,2.135,0.2946,0.0,0.2946
2025-02-07 03:00:00,False,0.138,0.06,2.401,0.3313,2.401,0.0,2.401,0.3313,0.0,0.3313,2.401,0.3313,2.597,0.0,2.597,0.3584,0.0,0.3584
2025-02-07 04:00:00,False,0.138,0.06,2.232,0.308,2.232,0.0,2.232,0.308,0.0,0.308,2.232,0.308,2.522,0.0,2.522,0.348,0.0,0.348
2025-02-07 05:00:00,False,0.138,0.06,2.228,0.3075,2.228,0.0,2.228,0.3075,0.0,0.3075,2.228,0.3075,2.454,0.0,2.454,0.3387,0.0,0.3387
2025-02-07 06:00:00,False,0.138,0.06,2.36,0.3257,2.36,0.0,2.36,0.3257,0.0,0.3257,2.36,0.3257,2.704,0.0,2.704,0.3732,0.0,0.3732
2025-02-07 07:00:00,False,0.138,0.06,2.351,0.3244,2.181,0.0,2.181,0.301,0.0,0.301,2.351,0.3244,2.523,0.0,2.523,0.3482,0.0,0.3482
2025-02-07 08:00:00,False,0.138,0.06,1.575,0.2174,0.662,0.0,0.662,0.0914,0.0,0.0914,1.575,0.2174,2.51,0.0,2.51,0.3464,0.0,0.3464
2025-02-07 09:00:00,False,0.138,0.06,1.398,0.1929,0.371,0.0,0.371,0.0512,0.0,0.0512,1.398,0.1929,2.471,0.0,2.471,0.341,0.0,0.341
2025-02-07 10:00:00,False,0.138,0.06,0.945,0.1304,0.0,1.316,-1.316,0.0,0.079,-0.079,0.945,0.1304,3.132,0.0,3.132,0.4322,0.0,0.4322
2025-02-07 11:00:00,False,0.138,0.06,0.0,0.0,0.0,3.674,-3.674,0.0,0.2204,-0.2204,0.0,0.0,2.195,0.0,2.195,0.3029,0.0,0.3029
2025-02-07 12:00:00,False,0.138,0.06,0.0,0.0,0.0,4.39,-4.39,0.0,0.2634,-0.2634,0.0,0.0,2.004,0.0,2.004,0.2766,0.0,0.2766
2025-02-07 13:00:00,False,0.138,0.06,1.311,0.1809,0.0,1.51,-1.51,0.0,0.0906,-0.0906,1.311,0.1809,0.903,0.045,0.858,0.1246,0.0027,0.1219
2025-02-07 14:00:00,False,0.138,0.06,2.474,0.3414,0.875,0.0,0.875,0.1208,0.0,0.1208,2.474,0.3414,1.197,0.0,1.197,0.1652,0.0,0.1652
2025-02-07 15:00:00,False,0.138,0.06,2.056,0.2837,1.369,0.0,1.369,0.1889,0.0,0.1889,2.056,0.2837,1.663,0.0,1.663,0.2295,0.0,0.2295
2025-02-07 16:00:00,True,0.32,0.24,2.573,0.8234,2.34,0.0,2.34,0.7488,0.0,0.7488,0.013,0.0042,0.0,0.218,-0.218,0.0,0.0523,-0.0523
2025-02-07 17:00:00,True,0.32,0.24,2.265,0.7248,2.263,0.0,2.263,0.7242,0.0,0.7242,0.012,0.0038,0.013,0.003,0.01,0.0042,0.0007,0.0035
2025-02-07 18:00:00,True,0.32,0.24,2.575,0.824,2.575,0.0,2.575,0.824,0.0,0.824,0.0,0.0,0.006,0.006,0.0,0.0019,0.0014,0.0005
2025-02-07 19:00:00,True,0.32,0.24,2.642,0.8454,2.642,0.0,2.642,0.8454,0.0,0.8454,0.014,0.0045,0.014,0.0,0.014,0.0045,0.0,0.0045
2025-02-07 20:00:00,False,0.138,0.06,3.71,0.512,3.71,0.0,3.71,0.512,0.0,0.512,3.649,0.5036,3.709,0.0,3.709,0.5118,0.0,0.5118
2025-02-07 21:00:00,False,0.138,0.06,6.306,0.8702,6.306,0.0,6.306,0.8702,0.0,0.8702,6.306,0.8702,6.308,0.0,6.308,0.8705,0.0,0.8705
2025-02-07 22:00:00,False,0.138,0.06,2.55,0.3519,2.55,0.0,2.55,0.3519,0.0,0.3519,2.55,0.3519,2.55,0.0,2.55,0.3519,0.0,0.3519
2025-02-07 23:00:00,False,0.138,0.06,1.882,0.2597,1.882,0.0,1.882,0.2597,0.0,0.2597,1.882,0.2597,1.882,0.0,1.882,0.2597,0.0,0.2597
2025-02-08 00:00:00,False,0.138,0.06,2.58,0.356,2.58,0.0,2.58,0.356,0.0,0.356,17.307,2.3884,2.58,0.0,2.58,0.356,0.0,0.356
2025-02-08 01:00:00,False,0.138,0.06,2.916,0.4024,2.916,0.0,2.916,0.4024,0.0,0.4024,2.916,0.4024,2.932,0.0,2.932,0.4046,0.0,0.4046
2025-02-08 02:00:00,False,0.138,0.06,2.971,0.41,2.971,0.0,2.971,0.41,0.0,0.41,2.971,0.41,2.995,0.0,2.995,0.4133,0.0,0.4133
2025-02-08 03:00:00,False,0.138,0.06,1.617,0.2231,1.617,0.0,1.617,0.2231,0.0,0.2231,1.617,0.2231,3.895,0.0,3.895,0.5375,0.0,0.5375
2025-02-08 04:00:00,False,0.138,0.06,0.993,0.137,0.993,0.0,0.993,0.137,0.0,0.137,0.993,0.137,5.419,0.0,5.419,0.7478,0.0,0.7478
2025-02-08 05:00:00,False,0.138,0.06,0.623,0.086,0.623,0.0,0.623,0.086,0.0,0.086,0.623,0.086,5.257,0.0,5.257,0.7255,0.0,0.7255
2025-02-08 06:00:00,False,0.138,0.06,0.474,0.0654,0.474,0.0,0.474,0.0654,0.0,0.0654,0.474,0.0654,5.852,0.0,5.852,0.8076,0.0,0.8076
2025-02-08 07:00:00,False,0.138,0.06,1.329,0.1834,0.879,0.0,0.879,0.1213,0.0,0.1213,1.329,0.1834,5.823,0.0,5.823,0.8036,0.0,0.8036
2025-02-08 08:00:00,False,0.138,0.06,1.698,0.2343,0.75,0.0,0.75,0.1035,0.0,0.1035,1.698,0.2343,4.144,0.0,4.144,0.5719,0.0,0.5719
2025-02-08 09:00:00,False,0.138,0.06,2.071,0.2858,0.0,0.045,-0.045,0.0,0.0027,-0.0027,2.071,0.2858,1.281,0.0,1.281,0.1768,0.0,0.1768
2025-02-08 10:00:00,False,0.138,0.06,2.323,0.3206,0.0,1.069,-1.069,0.0,0.0641,-0.0641,2.323,0.3206,0.0,0.955,-0.955,0.0,0.0573,-0.0573
2025-02-08 11:00:00,False,0.138,0.06,2.817,0.3887,0.0,1.199,-1.199,0.0,0.0719,-0.0719,2.817,0.3887,0.0,0.955,-0.955,0.0,0.0573,-0.0573
2025-02-08 12:00:00,False,0.138,0.06,2.329,0.3214,0.0,1.644,-1.644,0.0,0.0986,-0.0986,2.329,0.3214,0.0,1.436,-1.436,0.0,0.0862,-0.0862
2025-02-08 13:00:00,False,0.138,0.06,2.406,0.332,0.0,0.682,-0.682,0.0,0.0409,-0.0409,2.406,0.332,0.088,0.5,-0.412,0.0121,0.03,-0.0179
2025-02-08 14:00:00,False,0.138,0.06,2.254,0.3111,0.399,0.0,0.399,0.0551,0.0,0.0551,2.254,0.3111,0.595,0.0,0.595,0.0821,0.0,0.0821
2025-02-08 15:00:00,False,0.138,0.06,2.184,0.3014,1.141,0.0,1.141,0.1575,0.0,0.1575,2.184,0.3014,1.417,0.0,1.417,0.1955,0.0,0.1955
2025-02-08 16:00:00,True,0.32,0.24,2.099,0.6717,1.814,0.0,1.814,0.5805,0.0,0.5805,2.099,0.6717,2.036,0.0,2.036,0.6515,0.0,0.6515
2025-02-08 17:00:00,True,0.32,0.24,2.162,0.6918,2.162,0.0,2.162,0.6918,0.0,0.6918,2.162,0.6918,2.414,0.0,2.414,0.7725,0.0,0.7725
2025-02-08 18:00:00,True,0.32,0.24,2.446,0.7827,2.446,0.0,2.446,0.7827,0.0,0.7827,2.446,0.7827,2.682,0.0,2.682,0.8582,0.0,0.8582
2025-02-08 19:00:00,True,0.32,0.24,2.445,0.7824,2.445,0.0,2.445,0.7824,0.0,0.7824,2.445,0.7824,2.661,0.0,2.661,0.8515,0.0,0.8515
2025-02-08 20:00:00,False,0.138,0.06,3.495,0.4823,3.495,0.0,3.495,0.4823,0.0,0.4823,3.495,0.4823,3.697,0.0,3.697,0.5102,0.0,0.5102
2025-02-08 21:00:00,False,0.138,0.06,3.111,0.4293,3.111,0.0,3.111,0.4293,0.0,0.4293,3.111,0.4293,3.321,0.0,3.321,0.4583,0.0,0.4583
2025-02-08 22:00:00,False,0.138,0.06,1.916,0.2644,1.916,0.0,1.916,0.2644,0.0,0.2644,1.916,0.2644,2.102,0.0,2.102,0.2901,0.0,0.2901
2025-02-08 23:00:00,False,0.138,0.06,1.624,0.2241,1.624,0.0,1.624,0.2241,0.0,0.2241,1.624,0.2241,1.826,0.0,1.826,0.252,0.0,0.252
2025-02-09 00:00:00,False,0.138,0.06,1.461,0.2016,1.461,0.0,1.461,0.2016,0.0,0.2016,2.941,0.4059,1.617,0.0,1.617,0.2231,0.0,0.2231
2025-02-09 01:00:00,False,0.138,0.06,2.405,0.3319,2.405,0.0,2.405,0.3319,0.0,0.3319,2.405,0.3319,2.597,0.0,2.597,0.3584,0.0,0.3584
2025-02-09 02:00:00,False,0.138,0.06,2.459,0.3393,2.459,0.0,2.459,0.3393,0.0,0.3393,2.459,0.3393,2.673,0.0,2.673,0.3689,0.0,0.3689
2025-02-09 03:00:00,False,0.138,0.06,2.398,0.3309,2.398,0.0,2.398,0.3309,0.0,0.3309,2.398,0.3309,2.594,0.0,2.594,0.358,0.0,0.358
2025-02-09 04:00:00,False,0.138,0.06,2.625,0.3622,2.625,0.0,2.625,0.3622,0.0,0.3622,2.625,0.3622,2.809,0.0,2.809,0.3876,0.0,0.3876
2025-02-09 05:00:00,False,0.138,0.06,2.566,0.3541,2.566,0.0,2.566,0.3541,0.0,0.3541,2.566,0.3541,2.722,0.0,2.722,0.3756,0.0,0.3756
2025-02-09 06:00:00,False,0.138,0.06,2.878,0.3972,2.878,0.0,2.878,0.3972,0.0,0.3972,2.878,0.3972,3.054,0.0,3.054,0.4215,0.0,0.4215
2025-02-09 07:00:00,False,0.138,0.06,3.149,0.4346,3.149,0.0,3.149,0.4346,0.0,0.4346,3.149,0.4346,3.351,0.0,3.351,0.4624,0.0,0.4624
2025-02-09 08:00:00,False,0.138,0.06,3.57,0.4927,3.57,0.0,3.57,0.4927,0.0,0.4927,3.57,0.4927,3.74,0.0,3.74,0.5161,0.0,0.5161
2025-02-09 09:00:00,False,0.138,0.06,2.692,0.3715,2.692,0.0,2.692,0.3715,0.0,0.3715,2.692,0.3715,2.852,0.0,2.852,0.3936,0.0,0.3936
2025-02-09 10:00:00,False,0.138,0.06,2.505,0.3457,2.333,0.0,2.333,0.322,0.0,0.322,2.505,0.3457,2.497,0.0,2.497,0.3446,0.0,0.3446
2025-02-09 11:00:00,False,0.138,0.06,2.569,0.3545,2.101,0.0,2.101,0.2899,0.0,0.2899,2.569,0.3545,2.263,0.0,2.263,0.3123,0.0,0.3123
2025-02-09 12:00:00,False,0.138,0.06,2.191,0.3024,1.505,0.0,1.505,0.2077,0.0,0.2077,2.191,0.3024,1.703,0.0,1.703,0.235,0.0,0.235
2025-02-09 13:00:00,False,0.138,0.06,5.318,0.7339,4.597,0.0,4.597,0.6344,0.0,0.6344,5.318,0.7339,4.735,0.0,4.735,0.6534,0.0,0.6534
2025-02-09 14:00:00,False,0.138,0.06,2.449,0.338,1.944,0.0,1.944,0.2683,0.0,0.2683,2.449,0.338,2.092,0.0,2.092,0.2887,0.0,0.2887
2025-02-09 15:00:00,False,0.138,0.06,2.404,0.3318,2.103,0.0,2.103,0.2902,0.0,0.2902,2.404,0.3318,2.375,0.0,2.375,0.3278,0.0,0.3278
2025-02-09 16:00:00,True,0.32,0.24,2.251,0.7203,2.182,0.0,2.182,0.6982,0.0,0.6982,0.011,0.0035,0.002,0.06,-0.058,0.0006,0.0144,-0.0138
2025-02-09 17:00:00,True,0.32,0.24,2.47,0.7904,2.47,0.0,2.47,0.7904,0.0,0.7904,0.006,0.0019,0.009,0.003,0.006,0.0029,0.0007,0.0022
2025-02-09 18:00:00,True,0.32,0.24,2.388,0.7642,2.388,0.0,2.388,0.7642,0.0,0.7642,0.004,0.0013,0.008,0.004,0.004,0.0026,0.001,0.0016
2025-02-09 19:00:00,True,0.32,0.24,2.636,0.8435,2.636,0.0,2.636,0.8435,0.0,0.8435,0.022,0.007,0.022,0.0,0.022,0.007,0.0,0.007
2025-02-09 20:00:00,False,0.138,0.06,3.832,0.5288,3.832,0.0,3.832,0.5288,0.0,0.5288,3.76,0.5189,3.83,0.0,3.83,0.5285,0.0,0.5285
2025-02-09 21:00:00,False,0.138,0.06,3.81,0.5258,3.81,0.0,3.81,0.5258,0.0,0.5258,3.81,0.5258,3.812,0.0,3.812,0.5261,0.0,0.5261
2025-02-09 22:00:00,False,0.138,0.06,3.276,0.4521,3.276,0.0,3.276,0.4521,0.0,0.4521,3.276,0.4521,3.276,0.0,3.276,0.4521,0.0,0.4521
2025-02-09 23:00:00,False,0.138,0.06,1.717,0.2369,1.717,0.0,1.717,0.2369,0.0,0.2369,1.717,0.2369,1.717,0.0,1.717,0.2369,0.0,0.2369
2025-02-10 00:00:00,False,0.138,0.06,1.982,0.2735,1.982,0.0,1.982,0.2735,0.0,0.2735,14.083,1.9435,1.982,0.0,1.982,0.2735,0.0,0.2735
2025-02-10 01:00:00,False,0.138,0.06,2.417,0.3335,2.417,0.0,2.417,0.3335,0.0,0.3335,2.417,0.3335,2.437,0.0,2.437,0.3363,0.0,0.3363
2025-02-10 02:00:00,False,0.138,0.06,2.617,0.3611,2.617,0.0,2.617,0.3611,0.0,0.3611,2.617,0.3611,2.645,0.0,2.645,0.365,0.0,0.365
2025-02-10 03:00:00,False,0.138,0.06,2.781,0.3838,2.781,0.0,2.781,0.3838,0.0,0.3838,2.781,0.3838,2.809,0.0,2.809,0.3876,0.0,0.3876
2025-02-10 04:00:00,False,0.138,0.06,2.564,0.3538,2.564,0.0,2.564,0.3538,0.0,0.3538,2.564,0.3538,2.588,0.0,2.588,0.3571,0.0,0.3571
2025-02-10 05:00:00,False,0.138,0.06,2.483,0.3427,2.483,0.0,2.483,0.3427,0.0,0.3427,2.483,0.3427,2.511,0.0,2.511,0.3465,0.0,0.3465
2025-02-10 06:00:00,False,0.138,0.06,3.019,0.4166,3.019,0.0,3.019,0.4166,0.0,0.4166,3.019,0.4166,3.043,0.0,3.043,0.4199,0.0,0.4199
2025-02-10 07:00:00,False,0.138,0.06,2.964,0.409,2.838,0.0,2.838,0.3916,0.0,0.3916,2.964,0.409,3.052,0.0,3.052,0.4212,0.0,0.4212
2025-02-10 08:00:00,False,0.138,0.06,5.272,0.7275,5.058,0.0,5.058,0.698,0.0,0.698,5.272,0.7275,5.482,0.0,5.482,0.7565,0.0,0.7565
2025-02-10 09:00:00,False,0.138,0.06,5.342,0.7372,4.98,0.0,4.98,0.6872,0.0,0.6872,5.342,0.7372,5.72,0.0,5.72,0.7894,0.0,0.7894
2025-02-10 10:00:00,False,0.138,0.06,5.053,0.6973,3.86,0.0,3.86,0.5327,0.0,0.5327,5.053,0.6973,6.234,0.0,6.234,0.8603,0.0,0.8603
2025-02-10 11:00:00,False,0.138,0.06,2.015,0.2781,1.013,0.0,1.013,0.1398,0.0,0.1398,2.015,0.2781,3.029,0.0,3.029,0.418,0.0,0.418
2025-02-10 12:00:00,False,0.138,0.06,2.743,0.3785,2.075,0.0,2.075,0.2864,0.0,0.2864,2.743,0.3785,3.463,0.0,3.463,0.4779,0.0,0.4779
2025-02-10 13:00:00,False,0.138,0.06,1.399,0.1931,0.811,0.0,0.811,0.1119,0.0,0.1119,1.399,0.1931,4.871,0.0,4.871,0.6722,0.0,0.6722
2025-02-10 14:00:00,False,0.138,0.06,0.689,0.0951,0.416,0.0,0.416,0.0574,0.0,0.0574,0.689,0.0951,4.062,0.0,4.062,0.5606,0.0,0.5606
2025-02-10 15:00:00,False,0.138,0.06,4.07,0.5617,3.265,0.0,3.265,0.4506,0.0,0.4506,4.07,0.5617,12.217,0.0,12.217,1.6859,0.0,1.6859
2025-02-10 16:00:00,True,0.32,0.24,2.417,0.7734,2.261,0.0,2.261,0.7235,0.0,0.7235,0.008,0.0026,0.0,0.142,-0.142,0.0,0.0341,-0.0341
2025-02-10 17:00:00,True,0.32,0.24,2.628,0.841,2.628,0.0,2.628,0.841,0.0,0.841,0.007,0.0022,0.012,0.005,0.007,0.0038,0.0012,0.0026
2025-02-10 18:00:00,True,0.32,0.24,2.753,0.881,2.753,0.0,2.753,0.881,0.0,0.881,0.0,0.0,0.003,0.011,-0.008,0.001,0.0026,-0.0016
2025-02-10 19:00:00,True,0.32,0.24,2.772,0.887,2.772,0.0,2.772,0.887,0.0,0.887,0.904,0.2893,0.925,0.001,0.924,0.296,0.0002,0.2958
2025-02-10 20:00:00,False,0.138,0.06,5.97,0.8239,5.97,0.0,5.97,0.8239,0.0,0.8239,5.97,0.8239,5.972,0.0,5.972,0.8241,0.0,0.8241
2025-02-10 21:00:00,False,0.138,0.06,4.224,0.5829,4.223,0.0,4.223,0.5828,0.0,0.5828,4.224,0.5829,4.223,0.0,4.223,0.5828,0.0,0.5828
2025-02-10 22:00:00,False,0.138,0.06,2.825,0.3899,2.825,0.0,2.825,0.3899,0.0,0.3899,2.825,0.3899,2.929,0.0,2.929,0.4042,0.0,0.4042
2025-02-10 23:00:00,False,0.138,0.06,1.87,0.2581,1.87,0.0,1.87,0.2581,0.0,0.2581,1.87,0.2581,1.974,0.0,1.974,0.2724,0.0,0.2724
2025-02-11 00:00:00,False,0.138,0.06,1.301,0.1795,1.301,0.0,1.301,0.1795,0.0,0.1795,15.654,2.1603,1.441,0.0,1.441,0.1989,0.0,0.1989
2025-02-11 01:00:00,False,0.138,0.06,3.137,0.4329,3.137,0.0,3.137,0.4329,0.0,0.4329,3.137,0.4329,3.313,0.0,3.313,0.4572,0.0,0.4572
2025-02-11 02:00:00,False,0.138,0.06,2.703,0.373,2.703,0.0,2.703,0.373,0.0,0.373,2.703,0.373,2.931,0.0,2.931,0.4045,0.0,0.4045
2025-02-11 03:00:00,False,0.138,0.06,3.09,0.4264,3.09,0.0,3.09,0.4264,0.0,0.4264,3.09,0.4264,3.362,0.0,3.362,0.464,0.0,0.464
2025-02-11 04:00:00,False,0.138,0.06,2.919,0.4028,2.919,0.0,2.919,0.4028,0.0,0.4028,2.919,0.4028,3.255,0.0,3.255,0.4492,0.0,0.4492
2025-02-11 05:00:00,False,0.138,0.06,2.906,0.401,2.906,0.0,2.906,0.401,0.0,0.401,2.906,0.401,3.102,0.0,3.102,0.4281,0.0,0.4281
2025-02-11 06:00:00,False,0.138,0.06,3.567,0.4922,3.567,0.0,3.567,0.4922,0.0,0.4922,3.567,0.4922,3.759,0.0,3.759,0.5187,0.0,0.5187
2025-02-11 07:00:00,False,0.138,0.06,2.722,0.3756,2.546,0.0,2.546,0.3513,0.0,0.3513,2.722,0.3756,2.968,0.0,2.968,0.4096,0.0,0.4096
2025-02-11 08:00:00,False,0.138,0.06,2.959,0.4083,2.467,0.0,2.467,0.3404,0.0,0.3404,2.959,0.4083,3.479,0.0,3.479,0.4801,0.0,0.4801
2025-02-11 09:00:00,False,0.138,0.06,2.864,0.3952,2.005,0.0,2.005,0.2767,0.0,0.2767,2.864,0.3952,3.769,0.0,3.769,0.5201,0.0,0.5201
2025-02-11 10:00:00,False,0.138,0.06,2.848,0.393,1.524,0.0,1.524,0.2103,0.0,0.2103,2.848,0.393,4.194,0.0,4.194,0.5788,0.0,0.5788
2025-02-11 11:00:00,False,0.138,0.06,2.517,0.3473,0.902,0.0,0.902,0.1245,0.0,0.1245,2.517,0.3473,4.154,0.0,4.154,0.5733,0.0,0.5733
2025-02-11 12:00:00,False,0.138,0.06,1.086,0.1499,0.0,0.656,-0.656,0.0,0.0394,-0.0394,1.086,0.1499,2.866,0.0,2.866,0.3955,0.0,0.3955
2025-02-11 13:00:00,False,0.138,0.06,1.027,0.1417,0.0,0.503,-0.503,0.0,0.0302,-0.0302,1.027,0.1417,4.105,0.0,4.105,0.5665,0.0,0.5665
2025-02-11 14:00:00,False,0.138,0.06,2.487,0.3432,1.443,0.0,1.443,0.1991,0.0,0.1991,2.487,0.3432,7.247,0.0,7.247,1.0001,0.0,1.0001
2025-02-11 15:00:00,False,0.138,0.06,1.237,0.1707,0.68,0.0,0.68,0.0938,0.0,0.0938,1.237,0.1707,4.48,0.0,4.48,0.6182,0.0,0.6182
2025-02-11 16:00:00,True,0.32,0.24,2.563,0.8202,2.425,0.0,2.425,0.776,0.0,0.776,0.009,0.0029,0.0,0.121,-0.121,0.0,0.029,-0.029
2025-02-11 17:00:00,True,0.32,0.24,3.391,1.0851,3.391,0.0,3.391,1.0851,0.0,1.0851,0.0,0.0,0.001,0.006,-0.005,0.0003,0.0014,-0.0011
2025-02-11 18:00:00,True,0.32,0.24,3.06,0.9792,3.06,0.0,3.06,0.9792,0.0,0.9792,0.013,0.0042,0.018,0.005,0.013,0.0058,0.0012,0.0046
2025-02-11 19:00:00,True,0.32,0.24,2.941,0.9411,2.941,0.0,2.941,0.9411,0.0,0.9411,1.464,0.4685,1.496,0.004,1.492,0.4787,0.001,0.4777
2025-02-11 20:00:00,False,0.138,0.06,4.006,0.5528,4.006,0.0,4.006,0.5528,0.0,0.5528,4.006,0.5528,4.006,0.0,4.006,0.5528,0.0,0.5528
